Year,TreeID,Habitat,d13C,d13Catm,D13C,CO2.alt,CO2.mean,Ci,Ci_Ca.Paulo,iWUE,Neutral.3800,Neutral.3600,Neutral.Paulo,C_ug,Plot,BAI.mm,RW,RWI,BAI.cum,Radius,DBH,CA,Max.CA,Aspect,BAI.cm,BAI.cum.cm,Age_Class,logBAI.cm,max.DBH
2011,A17P5,Upstream,-26.59155898,-8.298,18.44662911,278.58,391.65,243.4231102,0.621532261,92.64180613,120.5355339,120.0681939,117.4691742,550.52,A17,13865.30221,7.722,2.224224407,263539.6459,289.633,579.266,74,78,North,138.6530221,2635.396459,Young,4.931974568,61.3886
2011,A18P1,Upstream,-26.90921649,-8.298,18.7669446,278.58,391.65,248.9740642,0.635705513,89.17245987,120.5355339,120.0681939,117.4691742,569.33,A18,5176.652757,5.125,1.412677623,83798.56712,163.3215,326.643,41,45,North,51.76652757,837.9856712,Young,3.946743754,35.8272
2011,A25P2,Upstream,-26.48140179,-8.298,18.33555019,278.58,391.65,241.4981518,0.616617265,93.84490514,120.5355339,120.0681939,117.4691742,573.96,A25,782.9367884,0.662,0.459255214,111700.1145,188.561,377.122,105,109,North,7.829367884,1117.001145,Mature,2.057881777,38.2418
2011,A7P1,Downstream,-26.94553289,-8.298,18.4002179,278.58,391.65,242.6188203,0.619478668,88.77582462,120.5355339,120.0681939,117.4691742,561.11,A7,1766.029408,1.63,1.662658104,94298.84778,173.252,346.504,132,136,North,17.66029408,942.9884778,Mature,2.871318847,35.2948
2012,A15P3,Upstream,-26.66606736,-8.326,18.49404881,280.14,393.86,245.6231002,0.623630478,92.64806238,121.5436555,121.0763155,118.8504242,554.364389,A15,3577.548274,2.402,1.617889417,178321.9293,238.247,476.494,131,134,North,35.77548274,1783.219293,Mature,3.577262819,48.8524
2012,A17P5,Upstream,-26.49974667,-8.326,18.32633171,280.14,393.86,242.7002215,0.616209368,94.47486155,121.5436555,121.0763155,118.8504242,551.58,A17,8555.969004,4.664,1.34783261,272095.6149,294.297,588.594,75,78,North,85.55969004,2720.956149,Young,4.449214261,61.3886
2012,A18P1,Upstream,-26.71713741,-8.326,18.54554764,280.14,393.86,246.5205926,0.625909188,92.08712961,121.5436555,121.0763155,118.8504242,580.62,A18,3581.378751,3.4535,0.957488785,87379.94587,166.775,333.55,42,45,North,35.81378751,873.7994587,Young,3.578332945,35.8272
2012,A25P2,Upstream,-26.29907909,-8.326,18.12397934,280.14,393.86,239.1737391,0.607255723,96.67891306,121.5436555,121.0763155,118.8504242,636.88,A25,773.8014391,0.652,0.453375882,112473.9159,189.213,378.426,106,109,North,7.738014391,1124.739159,Mature,2.046145116,38.2418
2012,A7P1,Downstream,-27.24266135,-8.326,18.67212547,280.14,393.86,248.7265193,0.631509976,86.31498726,121.5436555,121.0763155,118.8504242,536.44,A7,1336.025488,1.223,1.249833207,95634.87327,174.475,348.95,133,136,North,13.36025488,956.3487327,Mature,2.592284246,35.2948
2013,A25P2,Upstream,-26.28012715,-8.354,18.07714361,282.1,396.52,239.9673001,0.605183345,97.84543741,122.7570507,122.2897107,120.5129242,556.31,A25,807.4914514,0.678,0.472552977,113281.4074,189.891,379.782,107,109,North,8.074914514,1132.814074,Mature,2.088762283,38.2418
2013,A7P1,Downstream,-27.48063768,-8.354,18.88439794,282.1,396.52,254.1306846,0.640902564,84.57008725,122.7570507,122.2897107,120.5129242,556.61,A7,1094.990232,0.996,1.019746402,96729.8635,175.471,350.942,134,136,North,10.94990232,967.298635,Mature,2.393330536,35.2948
2014,A15P3,Upstream,-26.29425106,-8.382,18.06366066,283.55,398.64,241.012464,0.604586755,98.51720998,123.7241175,123.2567775,121.8379242,550.2111454,A15,3010.67174,1.981,1.339356156,185309.4719,242.87,485.74,133,134,North,30.1067174,1853.094719,Mature,3.404748316,48.8524
